area,intensity_mean-C:0,intensity_mean-C:1,intensity_mean-C:2,intensity_mean-C:3,intensity_mean-C:4,name,image_name,scene
2739.0,279.4143848119752,529.2709017889741,604.3837166849215,1057.0609711573568,504.4673238408178,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
1012.0,482.897233201581,732.1324110671936,836.6333992094861,1285.6264822134387,594.8705533596838,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
1970.0,340.1395939086294,913.3730964467004,884.748730964467,1308.7203045685278,615.2817258883249,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
2074.0,324.1682738669238,532.5790742526519,605.8924783027966,1088.7246865959498,554.2164898746383,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
1914.0,344.969696969697,523.7706374085684,602.1400208986416,1012.0402298850574,534.2884012539186,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
3724.0,520.5649838882922,890.8547261009667,895.5682062298604,1159.3955424274973,569.7765843179377,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
1692.0,360.8096926713948,819.0041371158393,832.0904255319149,1184.2606382978724,564.9473995271868,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
2774.0,341.1038211968277,510.89185291997114,593.4715212689257,934.9390771449172,568.2692862292718,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
1910.0,342.66910994764396,821.8225130890053,773.8670157068062,1246.8465968586388,587.4057591623036,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
4303.0,304.79897745758774,598.4164536369974,643.666744132001,1216.194515454334,546.4668835696026,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
2029.0,322.39674716609164,582.991621488418,633.9260719566289,1174.780680137999,532.2656481025135,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
2822.0,402.27498228206946,647.3990077958895,724.5014174344436,1069.9114103472714,528.1509567682494,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
2530.0,292.3501976284585,518.3940711462451,577.7592885375494,933.1162055335968,480.0498023715415,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
1277.0,413.2247454972592,777.5199686765858,752.1644479248238,1263.7447141738448,591.4933437744714,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
2611.0,424.3121409421678,607.5365760245116,668.9954040597472,876.2340099578705,598.573726541555,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
3316.0,336.18455971049457,516.0340772014475,574.470747889023,925.4209891435464,475.4505428226779,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
3224.0,375.3328163771712,586.1811414392059,687.3430521091811,963.9813895781638,494.1501240694789,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
2318.0,302.01553062985334,752.5526315789474,772.637187230371,1350.3062985332183,539.8067299396031,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
2441.0,289.47890208930767,702.2658746415403,636.5489553461696,1052.9123310118805,521.6026218762802,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
2453.0,288.4516918059519,590.0909090909091,590.1447207501019,837.459437423563,669.972278842234,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
2241.0,387.72467648371264,635.5644801427934,685.2302543507362,1019.3230700580098,560.5939312806782,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
2151.0,325.765690376569,823.8582054858206,778.0576476057647,1232.2510460251046,580.9014411901442,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2390.0,321.3451882845188,781.855230125523,795.3928870292887,1270.7046025104603,597.9644351464435,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
1956.0,394.6165644171779,748.5480572597137,702.0792433537832,924.6840490797546,515.3328220858896,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2685.0,377.9024208566108,782.3765363128491,729.2428305400373,1100.9519553072626,557.4729981378026,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2064.0,326.1632751937984,780.3880813953489,731.984011627907,1208.4704457364342,570.7848837209302,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
1861.0,499.78882321332617,846.1735626007522,992.3610961848468,1130.8457818377217,632.2122514777002,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2221.0,347.0220621341738,966.0166591625394,942.855920756416,1427.432687978388,667.8892390814948,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2489.0,405.5592607472881,731.9019686621133,785.0072318200081,1148.4170349537967,568.700683005223,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2431.0,353.9078568490333,765.0234471410942,714.6709173179761,1027.942410530646,532.1415055532702,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2553.0,414.0987074030552,765.2585193889541,781.6745005875441,970.385428907168,555.8538973756365,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
1806.0,381.28349944629014,826.8637873754153,899.7364341085271,1246.2170542635658,601.3017718715394,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2375.0,348.6837894736842,762.4168421052632,787.1301052631579,1194.5322105263158,583.5452631578947,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
1964.0,371.11252545824846,884.3986761710794,954.3711812627292,1196.7953156822812,613.015784114053,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2412.0,434.4332504145937,945.7321724709784,896.6069651741293,1108.4863184079602,606.1127694859039,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
1732.0,386.45438799076214,782.1662817551963,882.6172055427252,1092.5409930715934,590.9543879907621,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
1790.0,514.0374301675978,921.8575418994412,1110.3480446927374,1315.386592178771,703.4804469273743,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2387.0,425.9216589861751,782.8554671135316,856.8940092165899,1077.485965647256,600.6761625471303,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2954.0,396.1530128639133,833.6834800270819,865.4563303994584,1055.675355450237,588.6895734597157,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
1606.0,393.7683686176837,843.2185554171856,909.9607721046076,1127.5765877957658,615.5006226650062,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
1528.0,409.5085078534032,840.6616492146596,869.0791884816754,1092.4208115183246,598.3501308900524,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
1734.0,373.7658592848904,753.2410611303345,768.7698961937716,1153.5132641291812,582.60092272203,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
1865.0,357.80911528150136,858.2927613941018,904.3817694369972,1294.047184986595,630.4219839142091,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2814.0,397.0156361051883,815.5362473347548,813.5991471215352,1105.0280739161335,585.7100213219617,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2380.0,416.66806722689074,678.3420168067227,766.7857142857143,993.65756302521,620.2915966386555,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
1752.0,403.74429223744295,793.3755707762557,887.2568493150685,1119.8316210045662,597.4503424657535,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2673.0,488.7818930041152,849.1990273101384,919.9334081556304,1102.9334081556303,619.6745230078564,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2425.0,423.680412371134,781.5934020618556,786.6639175257732,994.40206185567,549.4164948453608,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2820.0,380.78475177304966,766.9964539007092,804.7460992907802,1054.62304964539,584.6705673758865,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2560.0,407.2640625,828.14765625,853.080078125,1031.1890625,625.13515625,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
5291.0,341.5824985824986,925.1304101304102,881.5868455868456,1213.844263844264,574.4891324891325,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
1880.0,360.3212765957447,743.4909574468085,708.3781914893617,956.8457446808512,529.5372340425532,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2507.0,434.7175907459114,835.0682090147586,869.1619465496609,1014.6621459912244,591.759473474272,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2645.0,430.46805293005673,818.812854442344,859.364461247637,1009.6011342155008,599.6381852551984,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
1866.0,357.2974276527331,806.2090032154341,735.9710610932476,1046.4324758842445,553.1993569131832,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
3633.0,456.3292045141756,827.7709881640518,873.0421139554088,1111.8009909165978,605.5860170657859,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2868.0,303.6311018131102,912.5,838.8744769874477,1112.3926080892609,570.1192468619247,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2590.0,445.1092664092664,826.4660231660232,935.4258687258688,1279.6216216216217,603.6617760617761,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
1647.0,393.30601092896177,796.003035822708,821.1590771098968,1077.725561627201,563.1663630843959,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2729.0,315.70795163063394,943.9662880175888,802.7999267130817,1134.1612312202271,544.022352510077,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2580.0,425.9767441860465,843.6678294573643,953.7348837209304,1325.8903100775194,603.443023255814,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2657.0,414.3707188558525,840.5939028980052,847.9616108392925,1169.9047798268723,598.3033496424539,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
3010.0,428.3308970099668,861.4262458471761,961.8471760797344,1164.731561461794,596.4016611295681,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2065.0,358.3772397094431,779.246004842615,767.4464891041163,1009.7830508474576,518.1467312348668,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
3375.0,371.1303703703704,914.4222222222222,812.4734814814815,1068.9623703703703,606.6601481481481,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
1509.0,407.49768058316766,878.7687210072896,935.5255135851556,1213.3552021206096,571.6043737574553,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2481.0,387.0548166062072,918.9995969367192,865.8033051189037,1219.9609028617492,602.3002821442966,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2487.0,400.4024929634097,883.1391234418978,952.6328910333737,1368.2356252513068,585.8319260152795,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
4530.0,334.6708609271523,977.621412803532,871.1728476821193,1295.712362030905,570.7662251655629,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
3274.0,397.5143555284056,861.0678069639584,898.8885155772755,1260.5528405620037,619.5143555284056,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
3319.0,379.0030129557095,866.7752335040675,793.1497438987647,1073.1636034950286,583.4682133172643,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2459.0,356.8352989019927,864.5018300122001,854.8527856852379,1231.647417649451,600.6372509150061,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2577.0,338.72487388436167,849.5056266977106,958.1261156383392,1229.7830811020567,617.4703143189755,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
3118.0,389.8919178960873,985.2729313662604,921.7636305323924,1267.0375240538806,585.554201411161,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
3073.0,387.45981125935566,808.5193621867882,793.3693459160429,1110.9013992840871,569.6462739993492,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2661.0,424.0567455843667,1014.5144682450208,979.4411875234874,1322.181510710259,588.7771514468245,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2961.0,399.99696048632217,901.32252617359,894.9415737926377,1390.5694022289767,626.7960148598446,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
1532.0,429.2917754569191,983.9255874673628,1190.0783289817232,1526.1684073107049,658.0032637075718,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
1733.0,363.7184073860358,915.4743219849972,931.3606462781304,1256.6105020196192,597.1431044431622,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2.0,165.0,701.0,671.0,1133.0,472.0,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
1474.0,433.78493894165535,918.3541383989144,1126.6227951153323,1463.1289009497964,651.825644504749,cdp2bioactives_h15.ome_scene5_props,cdp2bioactives_h15.ome,5
2466.0,423.353203568532,757.4472830494728,810.1443633414436,950.2141119221412,514.5020275750203,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
1438.0,395.2566063977747,877.8532684283728,990.1077885952712,1384.6738525730182,587.5598052851183,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2508.0,405.3022328548644,738.2942583732057,698.756379585327,972.6443381180223,494.95454545454544,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2909.0,342.5097971811619,683.504640770024,656.2976968030251,897.5386730835338,462.9398418700584,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2587.0,413.448009277155,713.732895245458,842.2535755701584,925.4596057209122,509.9733281793583,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
1990.0,480.5472361809045,821.0276381909548,894.1517587939699,1049.402512562814,515.2894472361809,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
3330.0,360.15705705705705,780.1,766.1147147147148,1040.345045045045,497.66186186186184,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
3528.0,259.1887755102041,657.3937074829932,588.3673469387755,822.4637188208617,454.82568027210885,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2442.0,371.95986895986897,758.5921375921376,756.5859950859951,1185.990990990991,528.6117936117936,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
3158.0,271.70044331855604,748.8730208993034,659.8286890436985,918.2374920835972,475.1006966434453,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2766.0,373.7418655097614,789.4660159074476,831.7046276211136,1022.7151120751988,523.1529284164859,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2885.0,386.1341421143848,746.4790294627383,768.7625649913344,1003.2110918544196,493.3438474870017,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
1890.0,514.9693121693122,897.5814814814814,1010.463492063492,1169.9296296296295,581.9497354497355,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2484.0,415.8683574879227,782.4903381642512,802.0857487922706,921.2918679549116,510.5684380032206,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2480.0,404.15806451612906,808.6431451612904,827.674193548387,1062.9669354838709,528.5858870967742,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2664.0,356.87312312312315,763.0998498498499,749.7995495495495,927.2894144144144,483.5608108108109,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
3420.0,371.9956140350877,835.0266081871345,824.2798245614035,1094.6084795321638,527.1675438596491,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
4148.0,304.423818707811,729.390549662488,728.1497107039537,968.4727579556412,499.2779652844744,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
1922.0,365.0707596253902,1060.86680541103,1078.7819979188346,1353.5650364203957,612.7221644120708,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2324.0,410.3881239242685,765.8760757314974,859.8283132530121,1055.4040447504303,524.078743545611,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
3281.0,369.2947272173118,770.8220054861323,756.5604998476074,985.3428832672964,500.4876562023773,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
7005.0,402.94703783012136,1233.2935046395432,1101.5527480371163,1089.008137044968,624.0989293361885,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2158.0,318.7428174235403,816.5347544022243,829.2502316960148,1243.1427247451345,547.320203892493,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
3223.0,380.6047161030096,772.6264349984486,777.9094011790257,1008.0114799875892,498.097114489606,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2211.0,344.4341926729986,870.776119402985,858.3179556761646,1050.5563093622795,545.2207146087743,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
1488.0,394.27150537634407,813.6243279569892,859.6364247311828,1149.7970430107528,535.625,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2273.0,482.2547294324681,1017.6555213374396,1162.2344918609767,1403.8095028596567,636.6335239771228,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2115.0,326.97210401891255,789.8893617021276,760.8335697399527,1072.589598108747,525.0595744680851,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
3251.0,386.3097508458936,794.6490310673639,796.7994463242079,1077.4097200861274,519.9495539833897,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
1719.0,393.1588132635253,932.6928446771378,971.7469458987784,1142.1361256544503,586.5706806282723,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
1959.0,337.2690148034712,785.2256253190403,744.3363961204697,917.542113323124,499.40224604389994,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
3049.0,243.22499180059037,1142.9517874713022,781.4394883568383,1320.713348638898,563.7244998360118,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
1768.0,369.8670814479638,765.731334841629,765.7980769230769,1014.7647058823528,505.1962669683258,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
1239.0,428.1565778853914,806.6440677966102,862.1727199354318,1030.6489104116222,518.0653753026635,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
1624.0,502.195197044335,865.6533251231527,984.6625615763548,1162.4716748768474,591.3774630541872,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2341.0,430.929944468176,773.7778727039727,863.8842375053396,1110.4156343442974,555.5946176847501,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
989.0,508.5712841253792,921.8169868554096,930.2507583417594,1157.825075834176,555.2446916076846,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2157.0,322.2985628187297,840.009735744089,763.8970792767733,955.8535002318034,502.0866944830784,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
4523.0,520.0857837718329,920.0899845235464,983.9361043555162,896.0068538580588,549.5164713685607,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2929.0,391.9699556162513,797.9993171730966,879.7927620348241,1089.2536701946058,563.2591328098327,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2326.0,315.15950128976783,723.1410146173689,644.7037833190026,945.7704213241616,481.29922613929494,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2672.0,373.33907185628743,785.559131736527,784.3675149700599,1124.935628742515,555.312125748503,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
3716.0,368.63051668460713,815.733853606028,827.6582346609257,1164.770182992465,550.7343918191604,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
3211.0,381.5559015882902,882.702273435067,838.6720647773279,992.0052943008408,519.251012145749,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2569.0,403.7532113662904,783.2720903075126,769.9723627870767,1078.8384585441806,541.6932658622032,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
3324.0,363.7725631768953,888.9290012033695,794.9109506618532,1143.9765342960288,545.8200962695547,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
1827.0,388.7586206896552,929.4608648056924,854.632731253421,1001.6436781609196,533.5194307608101,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
1412.0,431.1168555240793,908.378895184136,946.2167138810198,1015.2259206798868,537.1126062322946,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
3104.0,404.17396907216494,993.3199097938144,937.9432989690722,1156.0235180412371,587.3211984536083,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
8964.0,451.42246764837125,1747.3970325747434,1476.6215975011155,1775.997880410531,778.0334672021419,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2843.0,425.0583890256771,937.6739359831164,1015.015828350334,1233.6672529018642,563.2212451635596,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
3849.0,339.65965185762536,900.2026500389711,769.257209664848,1247.774486879709,551.4385554689529,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2658.0,315.9525959367946,880.2407825432656,816.8717080511663,975.402934537246,508.43717080511664,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
5605.0,386.3302408563782,970.6765388046388,938.2918822479928,1106.4615521855487,539.5743086529884,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2986.0,393.4531145344943,858.2732752846617,971.0880776959144,1019.6517079705292,574.8643670462156,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
3404.0,305.18713278495886,801.897473560517,708.2708578143361,874.6574618096357,481.86603995299646,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2060.0,338.1077669902913,813.8878640776699,853.6995145631068,1103.8393203883495,542.6063106796116,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2554.0,371.8312451057165,786.1824588880188,763.7388410336727,986.525841816758,523.5187940485513,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
3167.0,378.8497000315757,873.8051784022734,944.9270603094412,937.8683296495104,565.9820018945375,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
5471.0,287.51069274355694,1107.211844269786,935.1714494607932,1048.1575580332662,585.777006031804,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2474.0,347.73282134195637,889.925626515764,789.2582861762328,928.4195634599838,531.0040420371868,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2429.0,427.5944833264718,856.3425277892137,948.8328530259366,1116.9106628242075,546.3812268423219,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
3821.0,349.13164093169325,812.9264590421355,791.5116461659252,1103.1376602983512,513.272965192358,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
5385.0,429.4739090064995,928.1825441039924,956.5543175487466,1071.9571030640668,526.0220984215413,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2039.0,356.5257479156449,857.1775380088278,933.096125551741,1026.4095144678763,534.2015693967631,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
3795.0,278.4967061923584,831.633465085639,878.0956521739131,1281.1025032938076,530.6743083003953,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
1835.0,418.45122615803814,779.5133514986376,857.1907356948229,984.1809264305176,507.0474114441417,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
1729.0,376.2296124927704,962.4557547715442,1029.0462695199535,1221.3603238866397,561.4644303065355,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
1377.0,383.63834422657953,810.360929557008,756.9542483660131,1028.1096586782862,519.5068990559187,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
1828.0,347.69857768052515,778.7549234135668,890.5711159737418,1111.683807439825,497.5147702407002,cdp2bioactives_h15.ome_scene3_props,cdp2bioactives_h15.ome,3
2517.0,451.65832340087405,1103.4366309098132,929.9558998808104,1317.7588398887565,737.030989272944,cdp2bioactives_h23.ome_scene2_props,cdp2bioactives_h23.ome,2
1798.0,342.1034482758621,877.4399332591769,797.4082313681869,1314.4877641824248,590.5928809788654,cdp2bioactives_h23.ome_scene2_props,cdp2bioactives_h23.ome,2
1628.0,339.5724815724816,609.4907862407863,649.2364864864865,1088.156633906634,524.9520884520884,cdp2bioactives_h23.ome_scene2_props,cdp2bioactives_h23.ome,2
1955.0,357.54015345268544,651.8281329923274,714.2859335038363,1070.8864450127878,531.9432225063939,cdp2bioactives_h23.ome_scene2_props,cdp2bioactives_h23.ome,2
1410.0,370.5808510638298,617.1255319148936,662.8737588652482,978.3758865248228,508.63617021276593,cdp2bioactives_h23.ome_scene2_props,cdp2bioactives_h23.ome,2
2272.0,431.1518485915493,602.0928697183099,626.7526408450705,753.131161971831,474.493397887324,cdp2bioactives_h23.ome_scene2_props,cdp2bioactives_h23.ome,2
1148.0,458.81533101045295,805.6855400696865,835.1193379790941,1072.4172473867595,540.6175958188153,cdp2bioactives_h23.ome_scene2_props,cdp2bioactives_h23.ome,2
1480.0,343.227027027027,673.7182432432433,761.352027027027,1335.751351351351,632.7317567567568,cdp2bioactives_h23.ome_scene2_props,cdp2bioactives_h23.ome,2
3251.0,346.5585973546601,771.3980313749615,665.6604121808674,1138.996001230391,524.7348508151338,cdp2bioactives_h23.ome_scene2_props,cdp2bioactives_h23.ome,2
1524.0,524.255249343832,668.7611548556431,777.8372703412074,983.4639107611548,501.3969816272966,cdp2bioactives_h23.ome_scene2_props,cdp2bioactives_h23.ome,2
1844.0,361.5677874186551,656.4652928416485,739.5075921908893,1093.236984815618,516.2190889370933,cdp2bioactives_h23.ome_scene2_props,cdp2bioactives_h23.ome,2
1919.0,492.2115685252736,645.9077644606566,702.0359562272017,873.5575820739969,491.676915059927,cdp2bioactives_h23.ome_scene2_props,cdp2bioactives_h23.ome,2
1426.0,361.4396914446002,512.3015427769986,603.6767180925666,941.8562412342216,498.3835904628331,cdp2bioactives_h23.ome_scene2_props,cdp2bioactives_h23.ome,2
1417.0,361.7826393789696,548.0501058574453,632.9139026111503,932.0995059985886,522.4897671136204,cdp2bioactives_h23.ome_scene2_props,cdp2bioactives_h23.ome,2
1691.0,333.8379657007688,630.0496747486694,692.0449438202247,1065.692489651094,526.6380839739799,cdp2bioactives_h23.ome_scene2_props,cdp2bioactives_h23.ome,2
2699.0,369.1522786217118,588.4701741385699,612.736939607262,901.5439051500556,476.9788810670619,cdp2bioactives_h23.ome_scene2_props,cdp2bioactives_h23.ome,2
2048.0,896.02197265625,1487.1171875,1960.07861328125,2362.05810546875,1002.1279296875,cdp2bioactives_h23.ome_scene2_props,cdp2bioactives_h23.ome,2
