area,intensity_mean-C:0,intensity_mean-C:1,intensity_mean-C:2,intensity_mean-C:3,intensity_mean-C:4
1652.0,349.7421307506053,644.9418886198547,696.2621065375303,1119.7911622276029,507.1271186440678
2675.0,265.14355140186916,480.02429906542056,509.54766355140185,787.9375700934579,444.56
2300.0,295.72434782608696,550.4939130434783,540.204347826087,839.7321739130434,489.9508695652174
2611.0,373.1306013021831,609.9329758713137,622.1394101876675,876.7227116047492,481.89084641899655
2704.0,316.8968195266272,549.1449704142012,573.8210059171597,833.5636094674556,492.7684911242604
3217.0,367.0705626359963,662.8486167236556,646.5101025800435,1025.6182778986633,466.76841778054086
1856.0,330.46875,645.6120689655172,629.140625,954.1740301724138,518.3049568965517
2936.0,348.3705722070845,623.1345367847412,677.9029291553134,1028.2711171662124,475.7632833787466
2532.0,369.2626382306477,646.8305687203791,628.1840442338073,904.8329383886256,501.7168246445498
2156.0,306.36410018552874,570.969387755102,611.280612244898,938.275974025974,513.1683673469388
1842.0,335.11726384364823,550.4934853420195,574.9636264929425,840.4630836047775,482.35504885993487
3100.0,326.9209677419355,591.7812903225806,622.4909677419355,907.7164516129033,488.7383870967742
2074.0,309.82931533269044,520.7777242044359,559.4864995178399,851.6793635486981,467.43924783027967
2031.0,318.8956179222058,603.60462826194,606.5145248645987,960.4052191038897,553.8163466272772
2936.0,379.25851498637604,585.7847411444142,650.4046321525885,876.3579700272479,477.016689373297
2347.0,287.68981678738817,487.72858968896463,498.03706859821045,734.5023434171283,436.2573498082659
2279.0,403.4286967968407,581.4409828872313,660.6608161474331,844.3396226415094,469.77665642825804
2125.0,309.2131764705882,525.4790588235294,545.3129411764706,813.4771764705882,506.32376470588235
2003.0,315.5282076884673,493.09535696455316,529.8522216674987,769.6455317024463,468.9331003494758
2342.0,282.4735269000854,436.0324508966695,481.5734415029889,819.2079419299744,518.2096498719044
2032.0,366.6048228346457,621.871062992126,685.441437007874,996.4291338582677,529.8213582677165
2518.0,408.2529785544083,588.4138204924543,679.3514694201748,868.6433677521843,490.47617156473393
2379.0,286.07356031946193,496.9604875998319,494.1740226986129,724.5771332492644,451.22572509457757
3929.0,311.271315856452,537.753626877068,543.666581827437,861.8360906082972,437.45889539322985
2495.0,315.19599198396793,565.2953907815631,587.6248496993989,861.4669338677355,504.92705410821645
3074.0,364.83181522446324,541.2745608327912,593.8841899804814,828.7888744307091,457.78659726740403
2710.0,391.0608856088561,583.8221402214023,629.2911439114391,891.5077490774908,463.80664206642064
2802.0,264.8108493932905,473.6049250535332,468.7962169878658,740.1852248394005,437.0960028551035
2232.0,302.6205197132617,463.48297491039426,569.0340501792115,747.9224910394265,488.07347670250897
2222.0,483.5274527452745,761.7803780378038,992.3789378937894,1362.648514851485,688.7070207020702
2890.0,368.7643598615917,623.2418685121107,650.8217993079585,890.79723183391,501.8304498269896
2549.0,277.98744605727734,487.538250294233,491.41506473126714,720.0125539427227,442.97410749313457
1865.0,526.943163538874,786.0991957104558,942.6198391420911,1257.9533512064343,628.4697050938338
1764.0,344.3826530612245,535.0572562358277,518.0566893424036,862.4455782312925,553.1751700680272
2150.0,479.48465116279067,796.6423255813953,981.433488372093,1497.4,686.6790697674419
2379.0,282.81210592686,550.7482135350988,580.4522908785203,751.9550231189576,459.3539302227827
3350.0,346.0758208955224,514.9802985074626,630.9608955223881,918.36,488.70358208955224
3270.0,338.5929663608563,523.0207951070337,628.5761467889909,1060.3125382262997,487.0480122324159
2707.0,388.50572589582566,608.8108607314371,653.1780568895456,888.9785740672331,459.0572589582564
6570.0,253.0904109589041,517.7841704718417,554.6245053272451,732.0853881278539,447.06088280060885
1549.0,348.140735958683,524.7204648160103,659.3918657198193,935.9212395093609,489.2362814719174
2362.0,410.09060118543607,555.8103302286198,666.7734970364098,813.8657917019475,444.12489415749366
