area,intensity_mean-C:0,intensity_mean-C:1,intensity_mean-C:2,intensity_mean-C:3,intensity_mean-C:4
1564.0,745.7282608695652,1220.1598465473146,1373.2634271099744,1848.5313299232737,842.9693094629156
1830.0,329.70327868852456,663.1382513661202,672.8185792349727,919.6267759562842,504.3568306010929
1713.0,335.1751313485114,574.6258026853474,587.5598365440748,868.3800350262698,478.70286047869234
1669.0,353.51467944877174,639.6866387058119,741.5230677052127,1025.704014379868,508.54943079688434
1352.0,408.4112426035503,954.8306213017752,936.3128698224853,1436.8690828402366,629.1486686390532
2462.0,340.6246953696182,616.1969943135662,604.6088545897644,889.0004061738424,487.05239642567017
1453.0,404.16930488644186,1013.6841018582244,954.6517549896765,1612.0529938059187,658.0970406056435
1498.0,362.7116154873164,659.4158878504672,700.0540720961282,1004.4092122830441,512.4332443257676
729.0,629.0836762688615,969.0178326474622,1123.366255144033,1413.6488340192043,667.2729766803841
2385.0,286.4356394129979,643.8599580712788,590.295178197065,1004.2729559748427,493.306498951782
2396.0,291.41569282136896,791.5066777963273,663.7374791318865,1185.965776293823,558.4945742904841
2672.0,272.3604041916168,666.9322604790419,573.3952095808384,869.7582335329341,524.5243263473054
2848.0,274.0070224719101,704.0158005617977,652.5445926966293,1054.4132724719102,506.27949438202245
1720.0,346.5802325581395,619.078488372093,684.0273255813953,1072.5447674418604,528.314534883721
3593.0,394.6239910937935,797.6248260506541,826.0264403005845,1156.3598664069023,549.0962983579182
1828.0,354.8938730853392,750.9715536105033,793.4644420131291,1171.9824945295404,560.8353391684901
1497.0,364.61656646626585,697.4943219772879,701.7361389445558,1001.0935203740815,520.0514362057448
1916.0,318.45772442588725,601.7244258872652,642.8335073068894,871.4498956158664,516.7745302713987
1590.0,361.53584905660375,660.4327044025157,675.2911949685534,816.6974842767296,520.1729559748428
2813.0,268.86384642730184,719.8083896196232,577.3089228581586,954.1713473160327,516.7156061144685
2382.0,286.16540722082283,621.3916876574307,554.2989084802687,916.5600335852225,478.2879932829555
2519.0,487.45891226677253,739.9646685192537,836.7276697102025,1051.8364430329495,520.0563715760222
2843.0,271.2887794583187,634.3805838902567,584.4175167077032,1009.0981357720717,495.20225114315866
1679.0,355.8254913639071,609.55568790947,703.5938058368076,1093.9398451459201,504.84157236450267
1938.0,330.23839009287923,621.077399380805,679.3142414860681,1057.314241486068,508.10268317853456
2512.0,286.6592356687898,696.8168789808917,613.9593949044586,1036.7014331210191,512.4824840764331
3321.0,249.4366154772659,591.8852755194218,580.031014754592,871.824450466727,466.37548931044864
1811.0,345.98895637769186,587.2103810049696,557.0861402540033,848.0955273329652,469.23357261181667
5368.0,350.57265275707897,747.0601713859911,713.5096870342772,858.970566318927,531.4092771982116
3243.0,417.29941412272586,702.7348134443416,721.3065063213074,981.8205365402405,514.5149552883133
3860.0,395.8085492227979,876.3670984455958,789.9735751295336,977.8655440414508,547.1463730569948
2662.0,271.3144252441773,613.5135236664162,620.7851239669421,1100.1585274229903,495.28662659654395
1339.0,395.1247199402539,695.9895444361464,624.9985063480209,848.5100821508588,511.5429424943988
4424.0,373.09222423146474,672.1993670886076,682.0793399638336,835.0540235081374,508.28345388788426
2135.0,313.74473067915693,654.3906323185012,583.5030444964871,802.2014051522249,503.5058548009368
3649.0,241.3650315154837,554.2480131542889,561.4102493833927,894.9986297615785,507.6716908742121
2636.0,405.1498482549317,639.2424127465857,604.2996965098635,777.0068285280728,519.4218512898331
1981.0,319.08076728924783,685.2195860676426,743.3483089348814,1202.3538616860171,559.5840484603735
1669.0,366.2348711803475,657.9808268424206,711.5763930497304,1102.2210904733374,518.8286399041342
1395.0,396.4222222222222,769.5139784946236,753.4329749103943,1297.95770609319,585.1455197132616
2168.0,367.5479704797048,605.5502767527676,612.8367158671587,913.9432656826568,522.4142066420665
2472.0,323.28600323624596,742.3903721682848,719.4429611650486,1110.1205501618124,559.587783171521
2337.0,290.4300385109114,587.2242190842961,584.5648267008986,1074.923406076166,467.7620881471973
1937.0,337.15539494062983,661.3252452245741,713.18069179143,1113.8296334537945,526.0526587506454
2851.0,350.5559452823571,658.3651350403367,596.7334268677657,852.1006664328306,524.5545422658716
3054.0,376.94007858546166,680.7292075965946,614.7272429600524,779.2239685658153,502.1892599869024
1129.0,479.96368467670504,836.7661647475642,937.8981399468556,1357.1922054915856,649.5730735163862
1209.0,463.75020678246483,772.4722911497105,863.5028949545078,1286.1455748552523,590.1273779983458
1337.0,433.32460732984293,811.4689603590127,851.0942408376964,1197.1189229618549,647.9947643979058
2355.0,342.1214437367304,606.2271762208068,608.5380042462845,844.6611464968153,488.2738853503185
2111.0,531.5191852202747,1029.5916627190904,1265.2363808621506,1413.8962576977735,731.8744670772146
1964.0,339.46283095723015,617.2113034623218,691.6858452138492,960.8635437881874,523.8798370672098
2771.0,389.84373872248284,779.657524359437,811.1948754962108,1295.4492962829304,585.2840129916998
1799.0,352.2979433018344,613.982212340189,660.9571984435797,1027.722067815453,581.3001667593107
2477.0,431.292289059346,765.4465078724263,786.7561566410981,938.3217601937828,558.8134840532903
1708.0,357.3893442622951,567.827868852459,626.4197892271662,899.2587822014051,484.19145199063234
3559.0,243.00955324529363,594.7431862882833,563.8982860354032,906.9275077268895,480.90531048047205
3010.0,380.168438538206,561.9239202657807,587.7269102990033,949.3906976744186,464.4843853820598
3350.0,342.290447761194,531.5794029850746,611.9698507462687,982.126567164179,500.82
1659.0,346.8095238095238,567.3701024713683,616.798071127185,931.3140446051839,488.5213984327908
2170.0,311.1069124423963,604.9165898617512,574.1041474654378,844.8225806451613,493.8327188940092
6151.0,260.4409039180621,591.8748171029101,552.3363680702325,812.6242887335393,472.56218501056736
867.0,556.242214532872,1003.8915801614763,1118.4855824682813,1512.0657439446368,698.8258362168397
1149.0,474.0731070496084,967.3933855526545,1065.8233246301131,1578.0826805918189,692.3107049608356
1569.0,368.7310388782664,551.2326322498407,628.8852772466539,904.7131931166348,471.51115360101977
3286.0,369.9452221545952,657.3405356055995,673.3125380401705,1035.6019476567255,551.6256847230676
2115.0,308.9555555555556,600.703073286052,624.7900709219858,953.8122931442081,498.2903073286052
1679.0,349.0202501488981,616.5818939845146,667.0142942227517,927.0869565217391,497.4133412745682
1645.0,354.5981762917933,583.7641337386018,622.7075987841945,854.1392097264438,482.6613981762918
1754.0,338.3643101482326,560.1972633979475,603.8044469783352,830.5079817559863,465.97719498289626
1763.0,338.71809415768575,726.2263187748157,783.6046511627907,1206.930799773114,539.1344299489507
